,id,team_nickname,primary_position,full_name,pitcher_hand,pitcher_previous_stats_szn,rolling_1pitch,rolling_3pitch,rolling_10pitch,pitcher_previous_stats_szn_bases,rolling_1pitch_bases,rolling_3pitch_bases,rolling_10pitch_bases,pitcher_strikes_spread,pitcher_balls_spread,pitcher_speed,pitcher_fast_spread,pitcher_offspeed_spread,pitcher_ab_count
71,71948aff-effa-49e9-a040-396bc6b22f31,Blue Jays,RP,Trevor Richards,R,0.2869565217391304,0.0,0.3333333333333333,0.2,0.4391304347826087,0.0,0.3333333333333333,0.2,0.5217391304347826,0.4782608695652174,86.78347826086957,0.3826086956521739,0.6173913043478261,230.0
72,3ebc6d31-8050-43d2-9f0f-b74bb1f2e018,Blue Jays,RP,Timothy Mayza,L,0.2823529411764706,0.0,0.3333333333333333,0.4,0.3411764705882353,0.0,0.3333333333333333,0.4,0.6529411764705882,0.3470588235294117,91.83,0.2529411764705882,0.7470588235294118,170.0
73,f3719f44-d0f6-4d30-9bb3-22a3f315aae7,Blue Jays,RP,Génesis Cabrera,L,0.291005291005291,0.0,0.3333333333333333,0.1,0.4338624338624338,0.0,0.6666666666666666,0.2,0.6084656084656085,0.3915343915343915,92.14444444444445,0.7407407407407407,0.2592592592592592,189.0
74,33d74b50-ee53-42d2-8556-0d77e2c4a148,Blue Jays,RP,Bowden Francis,R,0.22,0.0,0.3333333333333333,0.2,0.4,0.0,0.6666666666666666,0.6,0.71,0.29,87.16,0.69,0.31,100.0
75,eebc991a-23ea-4f1c-ba3b-37ff21ee1603,Yankees,SP,Gerrit Cole,R,0.2763975155279503,0.0,0.3333333333333333,0.3,0.389751552795031,0.0,1.3333333333333333,0.6,0.6754658385093167,0.3245341614906832,93.1580745341615,0.827639751552795,0.1723602484472049,644.0
76,b5fe445d-6ac4-4542-a73c-69afced32a97,Yankees,SP,Carlos Rodón,L,0.3379310344827586,0.0,0.0,0.3,0.5517241379310345,0.0,0.0,0.3,0.7241379310344828,0.2758620689655172,92.26827586206896,0.9586206896551724,0.0413793103448275,145.0
77,98382676-6df3-4b1f-9bc8-8c2f1fd28621,Yankees,SP,Clarke Schmidt,R,0.3246268656716418,0.0,0.6666666666666666,0.3,0.5,0.0,1.0,0.4,0.6716417910447762,0.3283582089552239,89.29701492537313,0.2779850746268656,0.7220149253731343,536.0
78,fa34724d-b540-4705-9d2c-7f50f81865b3,Yankees,SP,Luis Severino,R,0.3927492447129909,1.0,0.6666666666666666,0.3,0.6404833836858006,1.0,1.6666666666666667,0.6,0.6676737160120846,0.3323262839879154,91.72054380664652,0.7915407854984894,0.2084592145015106,331.0
79,d6d28d10-085a-4122-86c0-2886b5ec362a,Yankees,SP,Jhony Brito,R,0.3321299638989169,0.0,0.0,0.4,0.5379061371841155,0.0,0.0,0.4,0.6787003610108303,0.3212996389891697,90.9490974729242,0.0902527075812274,0.9097472924187726,277.0
80,b0b80d42-de4b-4722-b4fa-bbdbb0d5d53e,Yankees,RP,Wandy Peralta,L,0.3177083333333333,1.0,0.6666666666666666,0.4,0.4322916666666667,1.0,0.6666666666666666,0.4,0.53125,0.46875,91.90260416666666,0.1458333333333333,0.8541666666666666,192.0
81,8adff54a-cb4b-4692-b18c-e9aaa9a8e076,Yankees,RP,Michael King,R,0.296028880866426,1.0,0.3333333333333333,0.3,0.4151624548736462,4.0,1.3333333333333333,0.6,0.6245487364620939,0.3754512635379061,89.05992779783394,0.1913357400722021,0.8086642599277978,277.0
82,257b1387-5dfa-4674-a3b7-6eb561ed2f06,Yankees,RP,Thomas Kahnle,R,0.2796610169491525,1.0,0.3333333333333333,0.3,0.3983050847457627,4.0,1.3333333333333333,0.6,0.6101694915254238,0.3898305084745763,90.0457627118644,0.1694915254237288,0.8305084745762712,118.0
83,450c50cd-69aa-4389-a5eb-ca6eaa3a0931,Yankees,RP,Keynan Middleton,R,0.2984293193717277,1.0,0.3333333333333333,0.3,0.4293193717277487,1.0,0.3333333333333333,0.3,0.5863874345549738,0.4136125654450261,89.1151832460733,0.5340314136125655,0.4659685863874345,191.0
84,5d89265b-ae25-4362-807a-7b4d9a67ae55,Yankees,RP,Jonathan Loáisiga,R,0.1212121212121212,0.0,0.0,0.1,0.2121212121212121,0.0,0.0,0.1,0.6666666666666666,0.3333333333333333,95.64848484848486,0.0303030303030303,0.9696969696969696,33.0
85,f4fb7a7f-4ab4-4f1e-8a82-1561d87a7f04,Yankees,RP,Ian Hamilton,R,0.2872340425531915,0.0,0.0,0.1,0.3670212765957447,0.0,0.0,0.1,0.5797872340425532,0.4202127659574468,91.20744680851064,0.7872340425531915,0.2127659574468085,188.0
86,1cee0c9e-5464-41c3-a3f4-be0c5863875f,Yankees,RP,Albert Abreu,R,0.3416666666666667,0.0,0.3333333333333333,0.5,0.4833333333333333,0.0,0.3333333333333333,0.9,0.6625,0.3375,93.28916666666667,0.2958333333333333,0.7041666666666667,240.0
87,2d8511cd-e05d-40cf-8672-3d6706ae39e3,Red Sox,SP,James Paxton,L,0.2955145118733509,1.0,1.0,0.5,0.4643799472295514,2.0,2.333333333333333,0.9,0.6886543535620053,0.3113456464379947,90.83377308707124,0.783641160949868,0.2163588390501319,379.0
88,3c5c48e4-cdc8-43e1-8239-a15e78677139,Red Sox,SP,Brayan Bello,R,0.3081510934393638,1.0,0.3333333333333333,0.5,0.4652087475149105,1.0,0.3333333333333333,0.5,0.6679920477137177,0.3320079522862823,91.47952286282306,0.3399602385685885,0.6600397614314115,503.0
89,d548d8c4-f974-4ee8-873f-16b72429d2c3,Red Sox,SP,Kutter Crawford,R,0.2827763496143959,0.0,0.3333333333333333,0.3,0.4447300771208226,0.0,1.3333333333333333,0.6,0.6812339331619537,0.3187660668380462,88.37017994858611,0.7326478149100257,0.2673521850899742,389.0
90,1b0ad742-0bc5-49b0-abe0-005e8581b1d3,Red Sox,SP,Tanner Houck,R,0.3061889250814332,0.0,0.0,0.2,0.4364820846905538,0.0,0.0,0.2,0.6807817589576547,0.3192182410423452,89.46221498371337,0.6058631921824105,0.3941368078175896,307.0
91,66c43b7f-760a-446c-9f50-671915570227,Red Sox,SP,Christopher Sale,L,0.293286219081272,1.0,0.6666666666666666,0.4,0.4628975265017668,1.0,0.6666666666666666,0.4,0.5759717314487632,0.4240282685512367,88.5416961130742,0.734982332155477,0.2650176678445229,283.0
92,d49a253f-518e-4a86-9dcf-c91497c29d92,Red Sox,SP,Nicholas Pivetta,R,0.289237668161435,1.0,0.6666666666666666,0.2,0.4730941704035874,1.0,1.6666666666666667,0.5,0.6300448430493274,0.3699551569506726,88.91659192825112,0.7017937219730942,0.2982062780269058,446.0
93,4e52e687-a91b-40ca-9ebd-1bf8006a6d53,Red Sox,RP,Christopher Martin,R,0.25,0.0,0.3333333333333333,0.2,0.325,0.0,0.3333333333333333,0.3,0.7,0.3,92.359375,0.66875,0.33125,160.0
94,168e458f-a73b-4361-b25b-31fe1eb50e61,Red Sox,RP,Joshua Winckowski,R,0.3309859154929577,1.0,0.6666666666666666,0.3,0.4612676056338028,1.0,1.0,0.4,0.6866197183098591,0.3133802816901408,92.043661971831,0.5492957746478874,0.4507042253521127,284.0
95,0f25d081-94d3-46b7-b534-2699a252a140,Red Sox,RP,John Schreiber,R,0.3305785123966942,0.0,0.3333333333333333,0.5,0.4545454545454545,0.0,0.3333333333333333,0.8,0.6694214876033058,0.3305785123966942,89.49338842975207,0.5289256198347108,0.4710743801652892,121.0
96,2cf674c0-51a0-4aab-9303-c872345243c4,Red Sox,RP,Brennan Bernardino,L,0.301775147928994,0.0,0.3333333333333333,0.3,0.4023668639053254,0.0,0.6666666666666666,0.5,0.7455621301775148,0.2544378698224852,87.09585798816569,0.0,1.0,169.0
97,61bc96e6-dbb3-4dc0-972d-0c85d49f37ca,Red Sox,SP,Garrett Whitlock,R,0.3193277310924369,0.0,0.6666666666666666,0.2,0.5462184873949579,0.0,1.6666666666666667,0.5,0.6890756302521008,0.3109243697478991,87.51050420168067,0.0798319327731092,0.9201680672268908,238.0
98,eb959fab-f117-4ae1-825c-55e641f9e5cb,Red Sox,RP,Mauricio Llovera,R,0.3636363636363636,1.0,0.3333333333333333,0.3,0.4935064935064935,2.0,0.6666666666666666,0.4,0.6493506493506493,0.3506493506493506,90.26883116883116,0.4025974025974026,0.5974025974025974,77.0
99,1b65d697-deeb-4eec-8bc3-c704a21c7cda,Rays,SP,Aaron Civale,R,0.2807486631016043,1.0,0.3333333333333333,0.3,0.374331550802139,1.0,0.3333333333333333,0.3,0.6818181818181818,0.3181818181818182,85.73074866310161,0.5053475935828877,0.4946524064171123,374.0
100,dc22b8c1-fc07-4f68-ae4c-254e9dcc74c1,Rays,SP,Zachary Eflin,R,0.2619047619047619,0.0,0.3333333333333333,0.4,0.4065934065934066,0.0,0.3333333333333333,0.7,0.7051282051282052,0.2948717948717949,87.4448717948718,0.3113553113553113,0.6886446886446886,546.0
101,81125861-72f8-461c-b7c2-46fc460a7115,Rays,SP,Tyler Glasnow,R,0.2713414634146341,0.0,0.0,0.1,0.4115853658536585,0.0,0.0,0.4,0.6554878048780488,0.3445121951219512,91.37743902439024,0.7682926829268293,0.2317073170731707,328.0
102,fe0fc487-45d3-4178-9fd7-6c00025aff7e,Rays,SP,Zack Littell,R,0.2976744186046511,0.0,0.6666666666666666,0.4,0.4604651162790698,0.0,0.6666666666666666,0.4,0.7348837209302326,0.2651162790697674,88.94418604651163,0.6604651162790698,0.3395348837209302,215.0
103,bb8651aa-fe5b-41ca-9b19-dca358fb9507,Rays,RP,Jason Adam,R,0.2912621359223301,1.0,0.6666666666666666,0.3,0.4174757281553398,2.0,1.0,0.4,0.6213592233009708,0.3786407766990291,88.18883495145631,0.3349514563106796,0.6650485436893204,206.0
104,6ff68416-4a92-49e8-8432-b672e0e6d4db,Rays,RP,Andrew Kittredge,R,0.1428571428571428,1.0,0.3333333333333333,0.1666666666666666,0.1428571428571428,1.0,0.3333333333333333,0.1666666666666666,0.4285714285714285,0.5714285714285714,91.84285714285714,0.5714285714285714,0.4285714285714285,7.0
105,9f50b346-bcfd-40ca-995c-83bb942c81e4,Rays,RP,Colin Poche,L,0.2819148936170212,0.0,0.3333333333333333,0.3,0.3882978723404255,0.0,0.3333333333333333,0.3,0.6542553191489362,0.3457446808510638,89.79627659574469,1.0,0.0,188.0
106,b469052e-5b3b-42fa-bfe5-bdd91c6ccee5,Rays,RP,Jacob Diekman,L,0.3387096774193548,0.0,0.0,0.5,0.4193548387096774,0.0,0.0,0.6,0.6559139784946236,0.3440860215053763,92.552688172043,0.6182795698924731,0.3817204301075269,186.0
107,fba71c66-344e-44b7-a5b8-1b67f6a3c767,Rays,RP,Robert Stephenson,R,0.25,0.0,0.0,0.0,0.4230769230769231,0.0,0.0,0.0,0.5897435897435898,0.4102564102564102,89.40192307692308,0.903846153846154,0.0961538461538461,156.0
108,636653db-659f-46b4-a672-fcc478fc5be5,Rays,RP,Shawn Armstrong,R,0.2205882352941176,0.0,0.0,0.2,0.2794117647058823,0.0,0.0,0.2,0.7205882352941176,0.2794117647058823,92.29485294117649,0.7647058823529411,0.2352941176470588,136.0
109,e10239f6-8a6e-42af-bfb1-03fdf173af3d,Rays,RP,Erasmo Ramírez,R,0.3622448979591837,0.0,0.0,0.4,0.5,0.0,0.0,0.7,0.7704081632653061,0.2295918367346938,88.52602040816326,0.4285714285714285,0.5714285714285714,196.0
110,e4991724-8362-4ac7-ab6e-f9e8f8a063ae,Rays,SP,Jacob Lopez,L,0.2777777777777778,1.0,0.3333333333333333,0.3,0.3333333333333333,1.0,0.3333333333333333,0.4,0.5555555555555556,0.4444444444444444,84.52777777777777,0.3333333333333333,0.6666666666666666,18.0
111,7f930115-f071-4c18-a2ef-ad5cf6c49b54,Orioles,SP,Kyle Gibson,R,0.3234375,0.0,0.6666666666666666,0.3,0.4578125,0.0,1.0,0.4,0.678125,0.321875,87.91609375,0.2765625,0.7234375,640.0
112,9c506364-e0fa-45b9-9313-16f6e87e0327,Orioles,SP,Jack Flaherty,R,0.3654545454545455,0.0,0.0,0.4,0.4963636363636363,0.0,0.0,0.9,0.6436363636363637,0.3563636363636364,86.87145454545455,0.7909090909090909,0.209090909090909,550.0
113,ac593ed6-be4c-46be-b1ab-9a18da4338cf,Orioles,SP,Kyle Bradish,R,0.2868217054263566,0.0,0.3333333333333333,0.4,0.3992248062015504,0.0,0.3333333333333333,0.4,0.6782945736434108,0.3217054263565891,90.33333333333331,0.5038759689922481,0.4961240310077519,516.0
114,dba3e740-244b-487e-8122-2adc89c206f1,Orioles,SP,Dean Kremer,R,0.3179487179487179,0.0,0.0,0.1,0.4854700854700854,0.0,0.0,0.1,0.7042735042735043,0.2957264957264957,89.94410256410256,0.5982905982905983,0.4017094017094017,585.0
115,8e17fe93-87da-4a6c-a63e-32a8083470cc,Orioles,SP,Grayson Rodriguez,R,0.3342245989304813,0.0,0.0,0.3,0.5026737967914439,0.0,0.0,0.4,0.6470588235294118,0.3529411764705882,89.81283422459893,0.6283422459893048,0.3716577540106952,374.0
116,4c0f334c-1e2a-4917-840d-109fa30c45a3,Orioles,RP,Cole Irvin,L,0.3294573643410852,0.0,0.0,0.3,0.4689922480620155,0.0,0.0,0.3,0.6589147286821705,0.3410852713178294,87.22093023255815,0.4573643410852713,0.5426356589147286,258.0
117,7650dd19-c947-4419-90b7-79b77bb00c37,Orioles,RP,Yennier Cano,R,0.2669491525423729,0.0,0.3333333333333333,0.2,0.3559322033898305,0.0,0.3333333333333333,0.2,0.690677966101695,0.3093220338983051,93.62881355932204,0.1313559322033898,0.8686440677966102,236.0
118,f136950d-c272-4bea-9de6-e850c2925fe3,Orioles,RP,Shintaro Fujinami,R,0.3633217993079585,0.0,0.3333333333333333,0.4,0.5086505190311419,0.0,0.3333333333333333,1.0,0.6851211072664359,0.314878892733564,94.95640138408304,0.740484429065744,0.259515570934256,289.0
119,c3fa97e2-1ea0-4178-b4c3-3d33ac7444d5,Orioles,RP,Austin Voth,R,0.3611111111111111,1.0,0.6666666666666666,0.7,0.5138888888888888,1.0,0.6666666666666666,1.0,0.625,0.375,86.69166666666666,0.5277777777777778,0.4722222222222222,144.0
120,3c3e37f1-b7b1-4d64-ac0a-303dcc82f688,Orioles,RP,Cionel Pérez,L,0.345360824742268,0.0,0.0,0.1,0.4278350515463917,0.0,0.0,0.1,0.7268041237113402,0.2731958762886597,91.70206185567012,0.6082474226804123,0.3917525773195876,194.0
121,526a1205-0c3c-4c93-916d-5beeca478bb6,Orioles,RP,Jacob Webb,R,0.2883435582822086,0.0,0.3333333333333333,0.3,0.4355828220858895,0.0,0.3333333333333333,0.3,0.6134969325153374,0.3865030674846625,89.99263803680981,0.50920245398773,0.4907975460122699,163.0
122,1b1b2a53-fd3b-471b-b4cf-4e7a661c89c6,Orioles,RP,Nicholas Vespi,L,0.3103448275862069,0.0,0.0,0.4,0.5172413793103449,0.0,0.0,0.9,0.7068965517241379,0.293103448275862,85.2103448275862,0.7931034482758621,0.2068965517241379,58.0
123,93413a68-2c05-405a-a38c-9ee983b36913,Tigers,SP,Eduardo Rodriguez,L,0.2678983833718245,0.0,0.0,0.1,0.3810623556581986,0.0,0.0,0.1,0.6605080831408776,0.3394919168591224,90.00069284064666,0.6374133949191686,0.3625866050808314,433.0
124,a526a335-b798-4351-b1a1-ebeb96a21bd1,Tigers,SP,Matthew Manning,R,0.2899628252788104,1.0,0.3333333333333333,0.3,0.4572490706319702,1.0,0.3333333333333333,0.4,0.758364312267658,0.241635687732342,87.29219330855018,0.758364312267658,0.241635687732342,269.0
125,22187b04-0bc4-4351-a0f6-d41013673cb6,Tigers,SP,Tarik Skubal,L,0.2763157894736842,0.0,0.3333333333333333,0.1,0.375,0.0,0.3333333333333333,0.1,0.7631578947368421,0.2368421052631578,91.86842105263158,0.6381578947368421,0.3618421052631579,152.0
126,81188c28-2235-44cf-b11a-c58a192e3d4c,Tigers,SP,Reese Olson,R,0.2939068100358423,0.0,0.3333333333333333,0.5,0.4659498207885305,0.0,0.3333333333333333,1.1,0.6917562724014337,0.3082437275985663,90.16559139784948,0.6200716845878136,0.3799283154121863,279.0
127,6506c668-01ec-4f16-b00b-768f1a199b07,Tigers,SP,Alexander Faedo,R,0.248780487804878,0.0,0.0,0.2,0.448780487804878,0.0,0.0,0.5,0.6634146341463415,0.3365853658536585,87.6770731707317,0.8390243902439024,0.1609756097560975,205.0
128,5f333b4b-e361-4705-8741-0c0f0dd1a4f7,Tigers,RP,Jason Foley,R,0.2927927927927928,1.0,0.6666666666666666,0.3,0.3828828828828828,2.0,1.0,0.4,0.7027027027027027,0.2972972972972973,95.55810810810812,0.1351351351351351,0.8648648648648649,222.0
129,bc310e40-61b2-4148-80f5-918bc70c2946,Tigers,RP,Tyler Holton,L,0.22,0.0,0.0,0.0,0.304,0.0,0.0,0.0,0.648,0.352,87.2684,0.596,0.404,250.0
130,0d9babdc-80b5-40c2-a71d-068219b9337b,Tigers,RP,Beau Brieske,R,0.3055555555555556,0.0,0.3333333333333333,0.4,0.4444444444444444,0.0,0.3333333333333333,0.6,0.625,0.375,93.6263888888889,0.4861111111111111,0.5138888888888888,72.0
131,761063c5-7bae-48de-963e-11411b60d6f7,Tigers,RP,José Cisnero,R,0.3366336633663366,1.0,1.0,0.8,0.4851485148514851,1.0,1.3333333333333333,1.0,0.7079207920792079,0.292079207920792,92.54504950495048,0.7178217821782178,0.2821782178217821,202.0
132,5989b40c-e523-4138-853d-40c0f8f4ece3,Tigers,RP,William Vest,R,0.2949640287769784,0.0,0.6666666666666666,0.5,0.3884892086330935,0.0,0.6666666666666666,0.6,0.6546762589928058,0.3453237410071942,90.88129496402878,0.841726618705036,0.158273381294964,139.0
133,ef5a39be-5ae6-401c-b03b-50272b051082,Tigers,RP,Andrew Vasquez,L,0.3350515463917525,1.0,0.3333333333333333,0.4,0.4278350515463917,3.0,1.0,0.6,0.6494845360824743,0.3505154639175257,81.38659793814433,0.922680412371134,0.0773195876288659,194.0
134,c8456d31-3817-41a4-a932-eebbc42d2920,Tigers,RP,Brendan White,R,0.3208955223880597,0.0,0.0,0.3,0.4477611940298507,0.0,0.0,0.4,0.6492537313432836,0.3507462686567164,88.02985074626865,0.5373134328358209,0.4626865671641791,134.0
135,2d8de314-4980-4f1a-97b5-279261ceb111,Twins,SP,Pablo López,R,0.2813990461049284,0.0,0.3333333333333333,0.4,0.4085850556438791,0.0,0.3333333333333333,0.4,0.643879173290938,0.356120826709062,89.65786963434023,0.3259141494435612,0.6740858505564388,629.0
136,b004cc6c-f00c-4b5d-917a-ee1abf92179d,Twins,SP,Sonny Gray,R,0.2948073701842546,0.0,0.3333333333333333,0.6,0.371859296482412,0.0,0.3333333333333333,0.6,0.6381909547738693,0.3618090452261306,87.52763819095478,0.4003350083752093,0.5996649916247906,597.0
137,d596dae4-f972-444d-9db0-4efd47b0fb44,Twins,SP,John Ober,R,0.290187891440501,0.0,0.0,0.2,0.4488517745302714,0.0,0.0,0.3,0.6367432150313153,0.3632567849686847,86.1686847599165,0.6346555323590815,0.3653444676409186,479.0
138,e66534ab-0f5b-4c55-ade3-c06bd798a77f,Twins,SP,Kenta Maeda,R,0.287719298245614,0.0,0.0,0.4,0.4561403508771929,0.0,0.0,1.0,0.6175438596491228,0.3824561403508772,84.94000000000001,0.5964912280701754,0.4035087719298245,285.0
139,77bb98d3-51ff-40c4-89cb-219ff98496f5,Twins,SP,Dallas Keuchel,L,0.3571428571428571,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.6071428571428571,0.3928571428571428,83.76428571428572,0.2142857142857142,0.7857142857142857,56.0
140,0d43ccec-1f14-4abc-9914-54a699607f31,Twins,RP,James Jax,R,0.2863849765258216,0.0,0.0,0.4,0.3896713615023474,0.0,0.0,1.2,0.676056338028169,0.323943661971831,89.58732394366197,0.2018779342723004,0.7981220657276995,213.0
141,0473750e-f7fa-4ee6-bf65-de76b2bc2917,Twins,RP,Emilio Pagán,R,0.2464454976303317,0.0,0.0,0.1,0.3696682464454976,0.0,0.0,0.1,0.6872037914691943,0.3127962085308057,91.42417061611374,0.8862559241706162,0.1137440758293838,211.0
142,80488696-f2df-40de-b98f-8de75d404cbc,Twins,RP,Dylan Floro,R,0.3557692307692308,0.0,0.6666666666666666,0.8,0.4519230769230769,0.0,0.6666666666666666,0.8,0.6442307692307693,0.3557692307692308,90.31153846153846,0.4326923076923077,0.5673076923076923,208.0
143,37d66c9e-486b-4084-ad22-f359d28ff214,Twins,RP,Caleb Thielbar,L,0.2352941176470588,0.0,0.3333333333333333,0.4,0.4117647058823529,0.0,0.3333333333333333,0.5,0.6911764705882353,0.3088235294117647,86.96764705882353,0.6323529411764706,0.3676470588235294,68.0
144,cf3f4403-0d6c-424f-a820-045cdfd24d7f,Twins,RP,Josh Winder,R,0.3604651162790697,1.0,0.6666666666666666,0.7,0.5232558139534884,1.0,0.6666666666666666,0.8,0.6627906976744186,0.3372093023255814,87.96279069767442,0.6627906976744186,0.3372093023255814,86.0
145,6104d7b2-b208-4bb3-b76d-a21f3c661e78,Twins,RP,Bryson Sands,R,0.3472222222222222,0.0,0.3333333333333333,0.3,0.5277777777777778,0.0,0.3333333333333333,0.3,0.6527777777777778,0.3472222222222222,89.96944444444445,0.4444444444444444,0.5555555555555556,72.0
146,e27962b7-39b4-43b5-9e6f-0fe27dcf2ead,Twins,RP,Oliver Ortega,R,0.3015873015873015,1.0,0.3333333333333333,0.5,0.4126984126984127,1.0,0.3333333333333333,0.6,0.6349206349206349,0.365079365079365,87.05555555555556,0.4761904761904761,0.5238095238095238,63.0
147,9dd06397-4353-44e8-81bb-6e88a75e42b5,Royals,SP,Jordan Lyles,R,0.3066439522998296,0.0,0.3333333333333333,0.2,0.5332197614991482,0.0,1.3333333333333333,0.5,0.7018739352640545,0.2981260647359455,86.31499148211243,0.4054514480408858,0.5945485519591142,587.0
148,ba554801-7322-487c-a998-74fd132712e8,Royals,SP,Donald Greinke,R,0.3073684210526315,1.0,0.3333333333333333,0.1,0.4968421052631579,1.0,0.3333333333333333,0.1,0.6736842105263158,0.3263157894736842,84.38505263157894,0.5284210526315789,0.471578947368421,475.0
149,18f3c854-6490-4e6b-8afe-bc562c5b20b4,Royals,SP,Brady Singer,R,0.3272727272727272,0.0,0.6666666666666666,0.5,0.484297520661157,0.0,0.6666666666666666,0.8,0.6710743801652893,0.3289256198347107,88.35438016528926,0.4694214876033057,0.5305785123966942,605.0
150,9941a844-9315-4f2f-9fc2-533c07b625f2,Royals,SP,Cole Ragans,L,0.3230088495575221,0.0,0.3333333333333333,0.4,0.4292035398230088,0.0,0.3333333333333333,0.4,0.6283185840707964,0.3716814159292035,89.92477876106194,0.5752212389380531,0.4247787610619469,226.0
151,3beb4f90-3b36-4fce-8c70-c8f154ce2b82,Royals,SP,Alec Marsh,R,0.3793103448275862,1.0,0.3333333333333333,0.3,0.6157635467980296,2.0,0.6666666666666666,0.7,0.6305418719211823,0.3694581280788177,88.92216748768473,0.6650246305418719,0.334975369458128,203.0
152,d4dac3af-b2e9-4f8c-ae5e-abc3cf990d90,Royals,RP,Austin Cox,L,0.3070866141732283,1.0,1.0,0.5,0.3858267716535433,1.0,1.0,0.5,0.6377952755905512,0.3622047244094488,87.49370078740158,0.7165354330708661,0.2834645669291338,127.0
153,dfbb5a84-c020-47ee-a5fa-d8bada279486,Royals,RP,Taylor Hearn,L,0.4098360655737705,1.0,0.3333333333333333,0.4,0.639344262295082,4.0,1.3333333333333333,0.9,0.639344262295082,0.360655737704918,91.51475409836064,0.8524590163934426,0.1475409836065573,61.0
154,da381d9b-e6c5-4be2-9d24-ae1cf8f42259,Royals,RP,Joseph Davidson,L,0.3722222222222222,0.0,0.3333333333333333,0.2,0.5055555555555555,0.0,0.3333333333333333,0.2,0.6722222222222223,0.3277777777777778,86.50611111111111,0.8555555555555555,0.1444444444444444,180.0
155,7eb34043-55cb-40e1-a8e2-e2d2c7f494b8,Royals,RP,Angel Zerpa,L,0.3766233766233766,0.0,0.6666666666666666,0.3,0.5454545454545454,0.0,1.0,0.7,0.7662337662337663,0.2337662337662337,90.65064935064936,0.6623376623376623,0.3376623376623376,77.0
156,ec8c009d-72ac-4271-bb71-52ad784f5c47,Royals,RP,John McMillon,R,0.1,0.0,0.0,0.1111111111111111,0.4,0.0,0.0,0.4444444444444444,0.6,0.4,90.34,1.0,0.0,10.0
157,b3b31a27-6fdd-483f-9d67-23d50fd951db,Royals,RP,Taylor Clarke,R,0.3738317757009345,1.0,0.6666666666666666,0.5,0.5280373831775701,1.0,0.6666666666666666,0.5,0.6074766355140186,0.3925233644859813,89.52897196261682,0.6682242990654206,0.3317757009345794,214.0
158,2debe5bd-ebc7-4315-a36d-e6a278f5bbf8,Royals,RP,Jackson Kowar,R,0.373134328358209,0.0,0.0,0.4,0.4776119402985074,0.0,0.0,0.4,0.6268656716417911,0.373134328358209,89.32089552238806,0.6268656716417911,0.373134328358209,67.0
159,6072398c-e2b4-405c-932a-aa05582114dc,White Sox,SP,Dylan Cease,R,0.3305921052631579,0.0,0.6666666666666666,0.8,0.4621710526315789,0.0,0.6666666666666666,1.0,0.6151315789473685,0.3848684210526316,89.03536184210526,0.8322368421052632,0.1677631578947368,608.0
160,998eaf5a-e1b2-4baa-af3c-2fb4e8ded567,White Sox,SP,Michael Kopech,R,0.3520309477756286,1.0,1.0,0.4,0.5551257253384912,4.0,2.0,0.8,0.5996131528046421,0.4003868471953578,91.68027079303674,0.9032882011605416,0.0967117988394584,517.0
161,dd0eb9ae-c640-4291-89e0-38f91ab8feae,White Sox,SP,Michael Clevinger,R,0.3185378590078329,0.0,0.3333333333333333,0.5,0.4621409921671018,0.0,0.3333333333333333,0.9,0.6344647519582245,0.3655352480417754,88.51331592689294,0.8485639686684073,0.1514360313315927,383.0
162,44bdf132-b09d-4f16-95cf-43ff690aff61,White Sox,SP,Dany Toussaint,R,0.3565573770491803,1.0,0.6666666666666666,0.2,0.4877049180327868,4.0,1.6666666666666667,0.5,0.6065573770491803,0.3934426229508196,87.7594262295082,0.3319672131147541,0.6680327868852459,244.0
163,f7588c07-8ad8-4791-a223-ad5f7243aa0f,White Sox,SP,Jesse Scholtens,R,0.3185483870967742,0.0,0.3333333333333333,0.4,0.4354838709677419,0.0,0.3333333333333333,0.4,0.6895161290322581,0.3104838709677419,87.32701612903226,0.8387096774193549,0.1612903225806451,248.0
164,982edc12-b347-4998-80e4-5f088f2a3378,White Sox,RP,Aaron Bummer,L,0.3284313725490196,1.0,0.3333333333333333,0.3,0.4117647058823529,1.0,0.3333333333333333,0.6,0.5931372549019608,0.4068627450980392,88.95294117647059,0.0931372549019607,0.9068627450980392,204.0
165,ffe440b0-da23-41c3-af18-0bfe816bdc55,White Sox,RP,James Lambert,R,0.3509933774834437,0.0,0.3333333333333333,0.3,0.609271523178808,0.0,0.3333333333333333,0.6,0.6622516556291391,0.3377483443708609,88.53112582781458,0.7549668874172185,0.2450331125827814,151.0
166,45273e61-1cac-4596-8658-31c06d773435,White Sox,RP,Bryan Shaw,R,0.3595505617977528,0.0,0.6666666666666666,0.4,0.4943820224719101,0.0,0.6666666666666666,0.4,0.6404494382022472,0.3595505617977528,89.26516853932584,0.7078651685393258,0.2921348314606741,89.0
167,a5b129bf-8b14-4753-b95b-cca0e29a6a25,White Sox,RP,Tanner Banks,L,0.3186813186813186,1.0,0.6666666666666666,0.4,0.554945054945055,1.0,0.6666666666666666,0.5,0.7527472527472527,0.2472527472527472,87.98241758241758,0.6923076923076923,0.3076923076923077,182.0
